************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.204158	1.066055
0.204336	1.066109
0.204527	1.066166
0.204662	1.066207
0.204819	1.066255
0.205013	1.066314
0.205170	1.066362
0.205344	1.066415
0.205528	1.066471
0.205676	1.066516
0.205836	1.066565
0.206019	1.066621
0.206202	1.066677
0.206345	1.066720
0.206502	1.066769
0.206688	1.066825
0.206854	1.066876
0.207028	1.066930
0.207202	1.066983
0.207376	1.067036
0.207524	1.067082
0.207679	1.067129
0.207857	1.067184
0.208047	1.067243
0.208183	1.067284
0.208340	1.067333
0.208534	1.067392
0.208691	1.067441
0.208865	1.067495
0.209049	1.067551
0.209197	1.067597
0.209357	1.067647
0.209540	1.067703
0.209723	1.067760
0.209866	1.067804
0.210023	1.067853
0.210209	1.067910
0.210375	1.067962
0.210549	1.068016
0.210723	1.068070
0.210897	1.068124
0.211045	1.068170
0.211200	1.068219
0.211378	1.068274
0.211568	1.068333
0.211704	1.068376
0.211861	1.068425
0.212054	1.068485
0.212212	1.068534
0.212386	1.068589
0.212570	1.068646
0.212718	1.068693
0.212878	1.068743
0.213061	1.068800
0.213244	1.068858
0.213387	1.068902
0.213544	1.068952
0.213730	1.069010
0.213896	1.069062
0.214070	1.069117
0.214244	1.069172
0.214418	1.069227
0.214566	1.069273
0.214721	1.069322
0.214899	1.069379
0.215089	1.069439
0.215225	1.069481
0.215382	1.069531
0.215575	1.069592
0.215733	1.069642
0.215907	1.069698
0.216091	1.069756
0.216239	1.069803
0.216399	1.069854
0.216582	1.069912
0.216765	1.069970
0.216908	1.070015
0.217065	1.070065
0.217251	1.070125
0.217417	1.070177
0.217591	1.070233
0.217765	1.070289
0.217939	1.070344
0.218087	1.070391
0.218242	1.070441
0.218420	1.070498
0.218610	1.070559
0.218745	1.070602
0.218903	1.070653
0.219096	1.070715
0.219254	1.070765
0.219428	1.070821
0.219612	1.070880
0.219760	1.070928
0.219920	1.070979
0.220103	1.071038
0.220286	1.071097
0.220429	1.071143
0.220586	1.071194
0.220772	1.071254
0.220938	1.071308
0.221112	1.071364
0.221286	1.071420
0.221460	1.071476
0.221608	1.071524
0.221763	1.071575
0.221941	1.071632
0.222131	1.071694
0.222266	1.071738
0.222424	1.071789
0.222617	1.071852
0.222775	1.071903
0.222949	1.071960
0.223133	1.072020
0.223280	1.072068
0.223441	1.072120
0.223624	1.072180
0.223807	1.072239
0.223949	1.072286
0.224107	1.072338
0.224293	1.072398
0.224458	1.072453
0.224633	1.072510
0.224807	1.072567
0.224981	1.072624
0.225128	1.072672
0.225284	1.072723
0.225462	1.072782
0.225652	1.072844
0.225787	1.072889
0.225944	1.072940
0.226138	1.073004
0.226296	1.073056
0.226470	1.073113
0.226654	1.073174
0.226801	1.073223
0.226962	1.073276
0.227145	1.073336
0.227328	1.073397
0.227470	1.073444
0.227628	1.073496
0.227814	1.073558
0.227979	1.073613
0.228154	1.073671
0.228328	1.073728
0.228502	1.073786
0.228649	1.073835
0.228805	1.073887
0.228983	1.073946
0.229173	1.074010
0.229308	1.074055
0.229465	1.074107
0.229659	1.074172
0.229817	1.074224
0.229991	1.074282
0.230175	1.074344
0.230322	1.074393
0.230483	1.074447
0.230666	1.074508
0.230849	1.074570
0.230991	1.074617
0.231149	1.074670
0.231335	1.074733
0.231500	1.074788
0.231674	1.074847
0.231849	1.074905
0.232023	1.074964
0.232170	1.075014
0.232326	1.075066
0.232504	1.075126
0.232694	1.075190
0.232829	1.075236
0.232986	1.075289
0.233180	1.075355
0.233338	1.075408
0.233512	1.075467
0.233696	1.075529
0.233843	1.075579
0.234004	1.075633
0.234187	1.075695
0.234369	1.075758
0.234512	1.075806
0.234670	1.075860
0.234855	1.075923
0.235021	1.075979
0.235195	1.076038
0.235369	1.076098
0.235544	1.076157
0.235691	1.076208
0.235847	1.076261
0.236025	1.076321
0.236215	1.076386
0.236350	1.076433
0.236507	1.076486
0.236701	1.076553
0.236859	1.076607
0.237033	1.076666
0.237216	1.076730
0.237364	1.076780
0.237525	1.076835
0.237708	1.076898
0.237890	1.076961
0.238033	1.077010
0.238191	1.077064
0.238376	1.077128
0.238542	1.077186
0.238716	1.077246
0.238890	1.077306
0.239064	1.077366
0.239212	1.077417
0.239368	1.077471
0.239546	1.077532
0.239736	1.077598
